id_candidato,nome,siglaPartido,siglaUf,idLegislatura_x,email,titulo,codTitulo,id,uri,titulo_frente,idLegislatura_y
141531,Rodrigo de Castro,UNIÃO,MG,57,dep.rodrigodecastro@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
141555,Vinicius Carvalho,REPUBLICANOS,SP,57,dep.viniciuscarvalho@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
143632,Domingos Neto,PSD,CE,57,dep.domingosneto@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
150418,Márcio Marinho,REPUBLICANOS,BA,57,dep.marciomarinho@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
152605,Glauber Braga,PSOL,RJ,57,dep.glauberbraga@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
153423,Renilce Nicodemos,MDB,PA,57,dep.renilcenicodemos@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
157130,Túlio Gadêlha,REDE,PE,57,dep.tuliogadelha@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
160517,Paulo Folletto,PSB,ES,57,dep.paulofolletto@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
160535,Marcon,PT,RS,57,dep.marcon@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
160538,Bohn Gass,PT,RS,57,dep.bohngass@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
160556,Padre João,PT,MG,57,dep.padrejoao@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
160569,Waldenor Pereira,PT,BA,57,dep.waldenorpereira@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
160575,Erika Kokay,PT,DF,57,dep.erikakokay@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
160592,Zeca Dirceu,PT,PR,57,dep.zecadirceu@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
160598,Flávia Morais,PDT,GO,57,dep.flaviamorais@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
160600,Arthur Oliveira Maia,UNIÃO,BA,57,dep.arthuroliveiramaia@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
160610,Valmir Assunção,PT,BA,57,dep.valmirassuncao@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
160629,Romero Rodrigues,PODE,PB,57,dep.romerorodrigues@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
160640,Eros Biondini,PL,MG,57,dep.erosbiondini@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
160665,Augusto Coutinho,REPUBLICANOS,PE,57,dep.augustocoutinho@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
160666,Félix Mendonça Júnior,PDT,BA,57,dep.felixmendoncajunior@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
162067,Kiko Celeguim,PT,SP,57,dep.kikoceleguim@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
163321,Ronaldo Nogueira,REPUBLICANOS,RS,57,dep.ronaldonogueira@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
171617,Paulão,PT,AL,57,dep.paulao@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
171786,Miguel Ângelo,PT,MG,57,dep.miguelangelo@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
178843,Marx Beltrão,PP,AL,57,dep.marxbeltrao@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
178857,Jorge Solla,PT,BA,57,dep.jorgesolla@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
178858,Mário Negromonte Jr.,PP,BA,57,dep.marionegromontejr@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
178866,Luizianne Lins,PT,CE,57,dep.luiziannelins@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
178873,Helder Salomão,PT,ES,57,dep.heldersalomao@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
178881,Aluisio Mendes,REPUBLICANOS,MA,57,dep.aluisiomendes@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
178884,Hildo Rocha,MDB,MA,57,dep.hildorocha@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
178887,Rubens Pereira Júnior,PT,MA,57,dep.rubenspereirajunior@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
178927,Aliel Machado,PV,PR,57,dep.alielmachado@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
178929,Diego Garcia,REPUBLICANOS,PR,57,dep.diegogarcia@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
178934,Toninho Wandscheer,PP,PR,57,dep.toninhowandscheer@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
178947,Sóstenes Cavalcante,PL,RJ,57,dep.sostenescavalcante@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
178963,Covatti Filho,PP,RS,57,dep.covattifilho@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
178970,João Daniel,PT,SE,57,dep.joaodaniel@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
178986,Nilto Tatto,PT,SP,57,dep.niltotatto@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
178987,Orlando Silva,PCdoB,SP,57,dep.orlandosilva@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
178992,Vitor Lippi,PSDB,SP,57,dep.vitorlippi@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
178993,Carlos Henrique Gaguim,UNIÃO,TO,57,dep.carloshenriquegaguim@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
178997,Moses Rodrigues,UNIÃO,CE,57,dep.mosesrodrigues@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
188097,Merlong Solano,PT,PI,57,dep.merlongsolano@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
191923,Flávio Nogueira,PT,PI,57,dep.flavionogueira@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204355,Da Vitoria,PP,ES,57,dep.davitoria@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204356,Amaro Neto,REPUBLICANOS,ES,57,dep.amaroneto@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204358,Beto Pereira,PSDB,MS,57,dep.betopereira@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204360,Silvia Cristina,PP,RO,57,dep.silviacristina@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204365,Gilson Marques,NOVO,SC,57,dep.gilsonmarques@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204372,Julio Cesar Ribeiro,REPUBLICANOS,DF,57,dep.juliocesarribeiro@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204396,Vermelho,PP,PR,57,dep.vermelho@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204409,Daniel Trzeciak,PSDB,RS,57,dep.danieltrzeciak@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204410,Luisa Canziani,PSD,PR,57,dep.luisacanziani@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204412,Dr. Zacharias Calil,UNIÃO,GO,57,dep.dr.zachariascalil@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204423,André Ferreira,PL,PE,57,dep.andreferreira@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204426,Carlos Veras,PT,PE,57,dep.carlosveras@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204453,Natália Bonavides,PT,RN,57,dep.nataliabonavides@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204455,Luiz Lima,NOVO,RJ,57,dep.luizlima@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204472,José Medeiros,PL,MT,57,dep.josemedeiros@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204480,Rogério Correia,PT,MG,57,dep.rogeriocorreia@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204482,Euclydes Pettersen,REPUBLICANOS,MG,57,,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204485,Luiz Carlos Motta,PL,SP,57,dep.luizcarlosmotta@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204491,Gilberto Abramo,REPUBLICANOS,MG,57,dep.gilbertoabramo@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204494,Fred Costa,PRD,MG,57,dep.fredcosta@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204495,Airton Faleiro,PT,PA,57,dep.airtonfaleiro@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204497,Júnior Ferrari,PSD,PA,57,dep.juniorferrari@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204501,Alencar Santana,PT,SP,57,dep.alencarsantana@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204511,David Soares,UNIÃO,SP,57,dep.davidsoares@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204512,Delegado Marcelo Freitas,UNIÃO,MG,57,dep.delegadomarcelofreitas@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204515,André Janones,AVANTE,MG,57,dep.andrejanones@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204517,Zé Vitor,PL,MG,57,dep.zevitor@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204524,Pinheirinho,PP,MG,57,dep.pinheirinho@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204534,Tabata Amaral,PSB,SP,57,dep.tabataamaral@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204535,Sâmia Bomfim,PSOL,SP,57,dep.samiabomfim@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204536,Kim Kataguiri,UNIÃO,SP,57,dep.kimkataguiri@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204541,Eduardo Bismarck,PDT,CE,57,,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204550,Júnior Mano,PSB,CE,57,dep.juniormano@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204553,Pastor Sargento Isidório,AVANTE,BA,57,dep.pastorsargentoisidorio@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204557,Sidney Leite,PSD,AM,57,dep.sidneyleite@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204566,Marreca Filho,PRD,MA,57,dep.marrecafilho@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204567,Raimundo Costa,PODE,BA,57,dep.raimundocosta@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204572,Capitão Alberto Neto,PL,AM,57,dep.capitaoalbertoneto@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
204573,Otto Alencar Filho,PSD,BA,57,dep.ottoalencarfilho@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
205865,Reinhold Stephanes,PSD,PR,57,dep.reinholdstephanes@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
206018,Célia Xakriabá,PSOL,MG,57,dep.celiaxakriaba@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
209189,Joseildo Ramos,PT,BA,57,dep.joseildoramos@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
213274,Ricardo Silva,PSD,SP,57,,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
214694,Jorge Goetten,REPUBLICANOS,SC,57,,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220527,Jack Rocha,PT,ES,57,dep.jackrocha@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220528,Dr. Victor Linhalis,PODE,ES,57,dep.dr.victorlinhalis@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220529,Gilson Daniel,PODE,ES,57,dep.gilsondaniel@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220531,Gilvan Maximo,REPUBLICANOS,DF,57,dep.gilvanmaximo@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220532,Rafael Prudente,MDB,DF,57,dep.rafaelprudente@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220533,Prof. Reginaldo Veras,PV,DF,57,dep.prof.reginaldoveras@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220537,Helena Lima,MDB,RR,57,dep.helenalima@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220538,Albuquerque,REPUBLICANOS,RR,57,dep.albuquerque@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220539,Defensor Stélio Dener,REPUBLICANOS,RR,57,dep.defensorsteliodener@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220540,Duda Ramos,MDB,RR,57,dep.dudaramos@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220548,Camila Jara,PT,MS,57,dep.camilajara@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220550,Mauricio Marcon,PODE,RS,57,dep.mauriciomarcon@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220554,Alexandre Lindenmeyer,PT,RS,57,dep.alexandrelindenmeyer@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220556,Ana Paula Lima,PT,SC,57,dep.anapaulalima@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220565,Delegada Adriana Accorsi,PT,GO,57,dep.delegadaadrianaaccorsi@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220566,Lêda Borges,PSDB,GO,57,dep.ledaborges@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220570,Dr. Ismael Alexandrino,PSD,GO,57,dep.dr.ismaelalexandrino@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220573,Dorinaldo Malafaia,PDT,AP,57,dep.dorinaldomalafaia@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220580,Professora Goreth,PDT,AP,57,dep.professoragoreth@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220581,Luciano Amaral,PSD,AL,57,dep.lucianoamaral@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220586,Rafael Brito,MDB,AL,57,dep.rafaelbrito@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220588,Roberto Duarte,REPUBLICANOS,AC,57,dep.robertoduarte@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220589,Eduardo Velloso,UNIÃO,AC,57,dep.eduardovelloso@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220591,Meire Serafim,UNIÃO,AC,57,dep.meireserafim@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220592,Zezinho Barbary,PP,AC,57,dep.zezinhobarbary@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220597,Thiago Flores,REPUBLICANOS,RO,57,dep.thiagoflores@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220598,Tarcísio Motta,PSOL,RJ,57,dep.tarcisiomotta@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220599,Marcelo Crivella,REPUBLICANOS,RJ,57,dep.marcelocrivella@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220601,Washington Quaquá,PT,RJ,57,,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220602,Dimas Gadelha,PT,RJ,57,dep.dimasgadelha@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220607,Max Lemos,PDT,RJ,57,dep.maxlemos@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
220612,Bebeto,PP,RJ,57,dep.bebeto@camara.leg.br,Membro,1004,55652,https://dadosabertos.camara.leg.br/api/v2/frentes/55652,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil,57
