,ano,mes,tipoDespesa,codDocumento,tipoDocumento,codTipoDocumento,dataDocumento,numDocumento,valorDocumento,urlDocumento,nomeFornecedor,cnpjCpfFornecedor,valorLiquido,valorGlosa,numRessarcimento,codLote,parcela,indice
1248,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7847718,Nota Fiscal Eletrônica,4,2024-12-16T13:39:21,59964,200.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7847718,DRA4 DERIVADOS DE PETROLEO LTDA,19257042000130,200.0,0.0,,2098878,0,204488
1249,2024,11,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,7849036,Nota Fiscal,0,2024-12-18T00:00:00,13,700.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3274/2024/7849036.pdf,MEDIA ONE PUBLICIDADE E PROPAGANDA,33367123000114,700.0,0.0,,2099063,0,204488
1250,2024,12,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,7844388,Nota Fiscal,0,2024-12-09T00:00:00,24,10000.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3274/2024/7844388.pdf,TE MKT,50479977000101,10000.0,0.0,,2096691,0,204488
1251,2024,12,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,7848672,Nota Fiscal,0,2024-12-17T00:00:00,1187,4500.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3274/2024/7848672.pdf,TERA EMPREENDIMENTOS CRIATIVOS,14114798000107,4500.0,0.0,,2098877,0,204488
1252,2024,12,PASSAGEM AÉREA - SIGEPA,298022,Nota Fiscal,0,2024-12-15T12:00:00,1272128948426,2016.71,,GOL,,2016.71,0.0,0,0,0,204488
1253,2024,12,PASSAGEM AÉREA - SIGEPA,296070,Nota Fiscal,0,2024-12-06T12:00:00,9572210909539,797.46,,TAM,,797.46,0.0,0,0,0,204488
1254,2024,12,PASSAGEM AÉREA - SIGEPA,296071,Nota Fiscal,0,2024-12-06T12:00:00,9572210910271,1944.95,,TAM,,1944.95,0.0,0,0,0,204488
1255,2024,12,PASSAGEM AÉREA - SIGEPA,296073,Nota Fiscal,0,2024-12-06T12:00:00,9572210911534,1469.95,,TAM,,1469.95,0.0,0,0,0,204488
1256,2024,12,PASSAGEM AÉREA - SIGEPA,297237,Nota Fiscal,0,2024-12-11T12:00:00,9572211420009,85.0,,TAM,,85.0,0.0,0,0,0,204488
1257,2024,12,PASSAGEM AÉREA - SIGEPA,297237,Nota Fiscal,0,2024-12-11T12:00:00,9572211420009,1492.57,,TAM,,1492.57,0.0,0,0,0,204488
1258,2024,12,PASSAGEM AÉREA - SIGEPA,298217,Nota Fiscal,0,2024-12-16T12:00:00,9572211927648,1469.95,,TAM,,1469.95,0.0,0,0,0,204488
1259,2024,12,PASSAGEM AÉREA - SIGEPA,298367,Nota Fiscal,0,2024-12-16T12:00:00,9572211993369,-1944.95,,TAM,,-1944.95,0.0,0,0,0,204488
1260,2024,12,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,7848358,Nota Fiscal,0,2024-12-07T00:00:00,667519557,147.75,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2024/7848358.pdf,ENEL - Eletropaulo Metropolitana Eletricidade de São Paulo S. A.,61695227000193,147.75,0.0,,2098972,0,73441
1261,2024,12,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,7848361,Nota Fiscal,0,2024-12-07T00:00:00,667613282,247.04,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2024/7848361.pdf,ENEL - Eletropaulo Metropolitana Eletricidade de São Paulo S. A.,61695227000193,247.04,0.0,,2098972,0,73441
1262,2024,12,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,7867830,Nota Fiscal,0,2024-12-12T00:00:00,453,508.5,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2025/7867830.pdf,IZABELLY VITORIA FERREIRA GONÇALVES,55985346000188,508.5,0.0,,2110053,0,73441
1263,2024,12,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,7867833,Nota Fiscal,0,2024-12-21T00:00:00,30451,304.51,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2025/7867833.pdf,SABESP - COMPANHIA DE SANEAMENTO BÁSICO DO ESTADO DE SÃO PAULO,43776517000180,304.51,0.0,,2110053,0,73441
1264,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7868120,Nota Fiscal,0,2024-12-20T00:00:00,048574,300.04,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2025/7868120.pdf,AUTO POSTO ADRIATICA LTDA,18558605000168,300.04,0.0,,2110055,0,73441
1265,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7868084,Nota Fiscal,0,2024-12-11T00:00:00,225805,366.81,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2025/7868084.pdf,AUTO POSTO BERING LTDA,32191783000124,366.81,0.0,,2110055,0,73441
1266,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7867943,Nota Fiscal,0,2024-12-09T00:00:00,096653,100.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2025/7867943.pdf,AUTO POSTO BUG LT,43368281000142,100.0,0.0,,2110054,0,73441
1267,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7867931,Nota Fiscal,0,2024-12-10T00:00:00,096764,200.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2025/7867931.pdf,AUTO POSTO BUG LT,43368281000142,200.0,0.0,,2110054,0,73441
1268,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7867945,Nota Fiscal,0,2024-12-11T00:00:00,096808,100.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2025/7867945.pdf,AUTO POSTO BUG LT,43368281000142,100.0,0.0,,2110054,0,73441
1269,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7867940,Nota Fiscal,0,2024-12-12T00:00:00,096913,230.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2025/7867940.pdf,AUTO POSTO BUG LT,43368281000142,230.0,0.0,,2110054,0,73441
1270,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7867937,Nota Fiscal,0,2024-12-13T00:00:00,097019,110.05,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2025/7867937.pdf,AUTO POSTO BUG LT,43368281000142,110.05,0.0,,2110054,0,73441
1271,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7867942,Nota Fiscal,0,2024-12-13T00:00:00,097079,300.01,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2025/7867942.pdf,AUTO POSTO BUG LT,43368281000142,300.01,0.0,,2110054,0,73441
1272,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7867918,Nota Fiscal,0,2024-12-18T00:00:00,097382,300.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2025/7867918.pdf,AUTO POSTO BUG LT,43368281000142,300.0,0.0,,2110053,0,73441
1273,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7867921,Nota Fiscal,0,2024-12-20T00:00:00,097612,200.03,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2025/7867921.pdf,AUTO POSTO BUG LT,43368281000142,200.03,0.0,,2110053,0,73441
1274,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7867950,Nota Fiscal,0,2024-12-23T00:00:00,097748,200.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/993/2025/7867950.pdf,AUTO POSTO BUG LT,43368281000142,200.0,0.0,,2110054,0,73441
1275,2024,12,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,7847611,Nota Fiscal,0,2024-12-17T00:00:00,49,700.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3283/2024/7847611.pdf,ALBERTO RIBEIRO BENITES 40637883187,34789949000134,700.0,0.0,,2098359,0,204504
1276,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7845555,Nota Fiscal Eletrônica,4,2024-12-09T14:43:42,565817,279.64,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7845555,063 - 311 SUL - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597006308,279.64,0.0,,2097302,0,204504
1277,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7846322,Nota Fiscal Eletrônica,4,2024-12-10T21:32:52,753057,150.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7846322,AUTO POSTO CINCO ESTRELAS LTDA,00692418000107,150.0,0.0,,2097687,0,204504
1278,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7847593,Nota Fiscal Eletrônica,4,2024-12-16T10:06:49,22762,299.26,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7847593,AUTO POSTO FENIX ODJ LTDA,25004046000533,299.26,0.0,,2098351,0,204504
1279,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7845552,Nota Fiscal Eletrônica,4,2024-12-09T12:08:43,1281369,260.59,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7845552,FUJICHIMA COMERCIO DE DERIVADOS DE PETROLEO LTDA,01688723000198,260.59,0.0,,2097302,0,204504
1280,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7845557,Nota Fiscal Eletrônica,4,2024-12-06T22:33:19,31144,263.54,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7845557,POSTO DE COMBUSTIVEIS JARJOUR 206 NORTE LTDA,43072741000190,263.54,0.0,,2097302,0,204504
1281,2024,12,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,7847599,Nota Fiscal,0,2024-12-17T00:00:00,3,11000.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3283/2024/7847599.pdf,32.311.948 GILCE SILVA DE CAMPOS,32311948000154,11000.0,0.0,,2098350,0,204504
1282,2024,11,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,7858855,Nota Fiscal,0,2025-01-27T00:00:00,10,11000.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3283/2025/7858855.pdf,54.125.189 JOSIAS DE CAMPOS JUNIOR,54125189000178,11000.0,0.0,,2104783,0,204504
1283,2024,12,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,7860960,Nota Fiscal,0,2025-01-31T00:00:00,11,11000.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3283/2025/7860960.pdf,54.125.189 JOSIAS DE CAMPOS JUNIOR,54125189000178,11000.0,0.0,,2105874,0,204504
1284,2024,12,PASSAGEM AÉREA - REEMBOLSO,7841921,Nota Fiscal,0,2024-12-07T00:00:00,9572210990921,2683.77,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3283/2024/7841921.pdf,Latam Linhas Aéreas S.A,02012862000160,2683.77,0.0,,2095337,0,204504
1285,2024,12,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,7861148,Recibos/Outros,1,2024-12-17T00:00:00,3980,8000.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3283/2025/7861148.pdf,TAXCO LOCADORA DE BENS LTDA,06269793000125,3583.95,0.0,,2105951,1,204504
1286,2024,12,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,7853332,Recibos/Outros,1,2024-12-17T00:00:00,3981,4700.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3283/2025/7853332.pdf,TAXCO LOCADORA DE BENS LTDA,06269793000125,4700.0,0.0,,2101510,0,204504
1287,2024,12,PASSAGEM AÉREA - SIGEPA,296508,Nota Fiscal,0,2024-12-09T12:00:00,9572211144335,789.87,,TAM,,789.87,0.0,0,0,0,204504
1288,2024,12,PASSAGEM AÉREA - SIGEPA,298520,Nota Fiscal,0,2024-12-17T12:00:00,9572212075810,1470.44,,TAM,,1470.44,0.0,0,0,0,204504
1289,2024,12,PASSAGEM AÉREA - SIGEPA,298522,Nota Fiscal,0,2024-12-17T12:00:00,9572212076431,95.0,,TAM,,95.0,0.0,0,0,0,204504
1290,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7865412,Nota Fiscal Eletrônica,4,2024-12-19T21:59:37,910655,143.59,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7865412,060 - CANAA - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597006057,143.59,0.0,,2108424,0,205476
1291,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7863644,Nota Fiscal Eletrônica,4,2024-12-28T00:00:00,160275,211.59,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7863644,AMIL COMERCIO DE COMBUSTIVEIS LTDA,13649146000295,211.59,0.0,,2107333,0,205476
1292,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7851179,Nota Fiscal Eletrônica,4,2024-12-26T12:01:51,889306,218.1,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7851179,AUTO POSTO CINCO ESTRELAS LTDA,00692418000611,218.1,0.0,,2100334,0,205476
1293,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7863618,Nota Fiscal Eletrônica,4,2024-12-29T00:00:00,96500,352.03,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7863618,AUTO POSTO FIBRA LTDA,19827439000110,352.03,0.0,,2107316,0,205476
1294,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7844134,Nota Fiscal Eletrônica,4,2024-12-11T00:00:00,611619,266.73,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7844134,COMERCIAL DE COMBUSTÍVEL MAM LTDA,10702904000112,266.73,0.0,,2096549,0,205476
1295,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7856764,Nota Fiscal Eletrônica,4,2024-12-31T11:19:44,910865,207.9,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7856764,POSTO MACAUBENSE LTDA,40605115000558,207.9,0.0,,2103563,0,205476
1296,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7863651,Nota Fiscal Eletrônica,4,2024-12-28T00:00:00,473313,151.97,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7863651,POSTO SAO ROQUE ALVORADA LTDA,35273451000187,151.97,0.0,,2107339,0,205476
1297,2024,12,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,7856756,Nota Fiscal,0,2025-01-02T00:00:00,19,3500.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3262/2025/7856756.pdf,WL COMUNICACAO E CONSULTORIA,15485608000120,3500.0,0.0,,2103560,0,205476
1298,2024,12,PASSAGEM AÉREA - SIGEPA,256384,Nota Fiscal,0,2024-12-21T12:00:00,GLJ63A,-2055.97,,AZUL,,-2055.97,0.0,0,0,0,205476
1299,2024,12,PASSAGEM AÉREA - SIGEPA,241369,Nota Fiscal,0,2024-12-21T12:00:00,GMZG7N,-2056.35,,AZUL,,-2056.35,0.0,0,0,0,205476
1300,2024,12,PASSAGEM AÉREA - SIGEPA,279499,Nota Fiscal,0,2024-12-21T12:00:00,ID38TB,-611.84,,AZUL,,-611.84,0.0,0,0,0,205476
1301,2025,2,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,7865035,Nota Fiscal,0,2025-02-05T00:00:00,213,589.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3262/2025/7865035.pdf,EDVALDO FRANCISCO DE OLIVEIRA 49191160120,32373812000179,589.0,0.0,,2108214,0,205476
1302,2025,1,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,7857016,Recibos/Outros,1,2025-01-20T00:00:00,S/N,5000.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3262/2025/7857016.pdf,PATRIMONIAL SCG LTDA,08165988000150,5000.0,0.0,,2103718,0,205476
1303,2025,2,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,7873500,Recibos/Outros,1,2025-02-24T00:00:00,s/n,5000.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3262/2025/7873500.pdf,PATRIMONIAL SCG LTDA,08165988000150,5000.0,0.0,,2112868,0,205476
1304,2025,3,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,7889564,Recibos/Outros,1,2025-03-24T00:00:00,S/N,5000.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3262/2025/7889564.pdf,PATRIMONIAL SCG LTDA,08165988000150,5000.0,0.0,,2122146,0,205476
1305,2024,11,COMBUSTÍVEIS E LUBRIFICANTES.,7869927,Nota Fiscal Eletrônica,4,2025-02-17T00:00:00,411853,131.52,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7869927,POSTO CATEDRAL LTDA,27838044000141,131.52,0.0,,2111077,0,74171
1306,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7865472,Nota Fiscal Eletrônica,4,2024-12-16T00:00:00,8014,205.81,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7865472,POSTO SANTA AMELIA,04198018000109,205.81,0.0,,2108463,0,74171
1307,2024,12,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,7844698,Nota Fiscal,0,2024-12-11T00:00:00,8,6000.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1557/2024/7844698.pdf,55.865.408 ELISON DE SOUSA AGUIAR,55865408000118,6000.0,0.0,,2096863,0,74171
1308,2024,12,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,7844706,Nota Fiscal,0,2024-12-11T00:00:00,20,6000.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1557/2024/7844706.pdf,IGOR SALLES BARBOSA,50052999000190,6000.0,0.0,,2096863,0,74171
1309,2024,12,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,7844702,Nota Fiscal,0,2024-12-10T00:00:00,17,7430.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1557/2024/7844702.pdf,YAGO LUIZ CARVALHO DE FREITAS 15459915708,37911768000127,7430.0,0.0,,2096863,0,74171
1310,2024,12,PASSAGEM AÉREA - SIGEPA,297063,Nota Fiscal,0,2024-12-11T12:00:00,9572211367209,1958.82,,TAM,,1958.82,0.0,0,0,0,74171
1311,2024,12,PASSAGEM AÉREA - SIGEPA,298939,Nota Fiscal,0,2024-12-18T12:00:00,9572212246497,-1944.95,,TAM,,-1944.95,0.0,0,0,0,74171
1312,2024,12,PASSAGEM AÉREA - SIGEPA,298939,Nota Fiscal,0,2024-12-18T12:00:00,9572212246497,1944.95,,TAM,,1944.95,0.0,0,0,0,74171
1313,2024,12,PASSAGEM AÉREA - SIGEPA,299139,Nota Fiscal,0,2024-12-19T12:00:00,9572212312466,1958.82,,TAM,,1958.82,0.0,0,0,0,74171
1314,2025,3,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,7894365,Nota Fiscal,0,2025-03-21T00:00:00,1002,850.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1557/2025/7894365.pdf,BROAD BRASIL LTDA,48949641000113,850.0,0.0,,2124666,0,74171
1315,2025,5,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,7922158,Nota Fiscal,0,2025-05-23T00:00:00,1085,850.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1557/2025/7922158.pdf,BROAD BRASIL LTDA,48949641000113,850.0,0.0,,2139325,0,74171
1316,2025,1,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,7873220,Nota Fiscal,0,2025-01-18T00:00:00,921,850.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1557/2025/7873220.pdf,BROAD BRASIL LTDA,48949641000113,850.0,0.0,,2112708,0,74171
1317,2025,2,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,7883952,Nota Fiscal,0,2025-02-21T00:00:00,963,850.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1557/2025/7883952.pdf,BROAD BRASIL LTDA,48949641000113,850.0,0.0,,2119189,0,74171
1318,2025,4,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,7903801,Nota Fiscal,0,2025-04-21T00:00:00,1040,850.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1557/2025/7903801.pdf,BROAD BRASIL LTDA.,48949641000113,850.0,0.0,,2129615,0,74171
1319,2025,1,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,7883812,Recibos/Outros,1,2025-01-03T00:00:00,59649,624.54,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1557/2025/7883812.pdf,COLORTEL,42183442000160,624.54,0.0,,2119107,0,74171
1320,2024,12,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,7855579,Nota Fiscal,0,2024-12-26T00:00:00,069100991,131.14,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3367/2025/7855579.pdf,LIGHT SERVICOS DE ELETRICIDADE S A,60444437000146,131.14,0.0,,2102879,0,204462
1321,2024,12,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,7855251,Nota Fiscal Eletrônica,4,2024-12-31T00:00:00,6243,1729.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7855251,WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA,12132854000100,1729.0,0.0,,2102684,0,204462
1322,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7850953,Nota Fiscal,0,2024-12-23T00:00:00,494692,145.66,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3367/2024/7850953.pdf,072 - 403 SUL - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597007290,145.66,0.0,,2100133,0,204462
1323,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7850902,Nota Fiscal,0,2024-12-12T00:00:00,185889,73.09,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3367/2024/7850902.pdf,GALENO MAIA MERCANTIL DERIVADOS DE PETROLEO LTDA.,36573285000105,73.09,0.0,,2100127,0,204462
1324,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7842520,Nota Fiscal,0,2024-12-07T00:00:00,68350,197.13,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3367/2024/7842520.pdf,GAS STATION COMBUSTIVEIS,31900345000125,197.13,0.0,,2095621,0,204462
1325,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7850969,Nota Fiscal,0,2024-12-23T00:00:00,73895,200.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3367/2024/7850969.pdf,GAS STATION COMBUSTIVEIS,31900345000125,200.0,0.0,,2100138,0,204462
1326,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7845311,Nota Fiscal,0,2024-12-11T00:00:00,11375,200.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3367/2024/7845311.pdf,Posto de Combustiveis Garantia Ltda (AGUAS CLARAS),72578438000405,200.0,0.0,,2097176,0,204462
1327,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7842977,Nota Fiscal,0,2024-12-09T00:00:00,9618,100.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3367/2024/7842977.pdf,Posto de Combustiveis Garantia Ltda (AGUAS CLARAS),72578438000405,100.0,0.0,,2095901,0,204462
1328,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7850916,Nota Fiscal,0,2024-12-15T00:00:00,84878,100.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3367/2024/7850916.pdf,POSTO DE GASOLINA RIAS BAIXAS LTDA,40236820000100,100.0,0.0,,2100127,0,204462
1329,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7850925,Nota Fiscal,0,2024-12-20T00:00:00,86166,100.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3367/2024/7850925.pdf,POSTO DE GASOLINA RIAS BAIXAS LTDA,40236820000100,100.0,0.0,,2100127,0,204462
1330,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7850922,Nota Fiscal,0,2024-12-20T00:00:00,86167,306.5,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3367/2024/7850922.pdf,POSTO DE GASOLINA RIAS BAIXAS LTDA,40236820000100,306.5,0.0,,2100127,0,204462
1331,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7842965,Nota Fiscal,0,2024-12-07T00:00:00,17787,162.69,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3367/2024/7842965.pdf,POSTO DE GASOLINA TIMBOZAO III LTDA,32179707000101,162.69,0.0,,2095900,0,204462
1332,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7842972,Nota Fiscal,0,2024-12-09T00:00:00,17806,112.91,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3367/2024/7842972.pdf,POSTO DE GASOLINA TIMBOZAO III LTDA,32179707000101,112.91,0.0,,2095900,0,204462
1333,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7845298,Nota Fiscal,0,2024-12-11T00:00:00,17979,191.7,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3367/2024/7845298.pdf,POSTO DE GASOLINA TIMBOZAO III LTDA,32179707000101,191.7,0.0,,2097176,0,204462
1334,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7850919,Nota Fiscal,0,2024-12-16T00:00:00,260675,213.94,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3367/2024/7850919.pdf,PRS EMPRESA ADMINISTRADORA DE POSTOS DE COMBUSTÍVEIS LTDA,10955352000154,213.94,0.0,,2100127,0,204462
1335,2024,12,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,7853529,Nota Fiscal Eletrônica,4,2024-12-30T00:00:00,25614,3305.65,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7853529,1 COMERCIAL MIPEL LTDA,08776148000124,3305.65,0.0,,2101617,0,220665
1336,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7846684,Nota Fiscal Eletrônica,4,2024-12-16T00:00:00,1812,160.59,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7846684,AUTO POSTO 305 SUL LTDA.,32085527000152,160.59,0.0,,2097872,0,220665
1337,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7846680,Nota Fiscal Eletrônica,4,2024-12-16T00:00:00,6576,920.67,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7846680,J L LEMOS COMBUSTIVEL LTDA,07065530000167,920.67,0.0,,2097872,0,220665
1338,2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7853500,Nota Fiscal Eletrônica,4,2024-12-31T00:00:00,6607,2056.02,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7853500,J L LEMOS COMBUSTIVEL LTDA,07065530000167,2056.02,0.0,,2101616,0,220665
